requisition_id,job_title,location,city,province,employment_type,salary,posting_date,company,job_description,apply_url
Req186616,Lumber & Building Materials Sales Associate: Full Time - SAANICH,BC - Saanich,Saanich,British Columbia,Full Time,$18.75 - $19.75,1784825186,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/SAANICH-STORE---7055/Lumber---Building-Materials--Sales-Associate--Full-Time---SAANICH_Req186616/apply?source=Careers.Homedepot.ca
Req187137,Asset Protection Specialist: Full Time - SAANICH,BC - Saanich,Saanich,British Columbia,Full Time,$21.85 - $23.85,1785350251,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/SAANICH-STORE---7055/Asset-Protection-Specialist--Full-Time---SAANICH_Req187137/apply?source=Careers.Homedepot.ca
Req187165,Plumbing/Electrical Associate: Part Time - SAANICH,BC - Saanich,Saanich,British Columbia,Part Time,$18.75 - $19.75,1785350252,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/SAANICH-STORE---7055/Plumbing-Electrical-Associate--Part-Time---SAANICH_Req187165/apply?source=Careers.Homedepot.ca
Req186859,Department Supervisor : Full Time - SAANICH,BC - Saanich,Saanich,British Columbia,Full Time,$23.60 - $25.85,1785436647,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/SAANICH-STORE---7055/Department-Supervisor---Full-Time---SAANICH_Req186859/apply?source=Careers.Homedepot.ca
Req188615,Merchandising Execution Associate: Part Time - SAANICH,BC - Saanich,Saanich,British Columbia,Part Time,$18.75 - $20.25,1785508649,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/SAANICH-STORE---7055/Merchandising-Execution-Associate--Part-Time---SAANICH_Req188615/apply?source=Careers.Homedepot.ca
Req183705,Order Picker: Part Time - LANGFORD,BC - Victoria,Victoria,British Columbia,Part Time,$20.4 - $22.15,1784936243,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/VICTORIA-STORE---7074/Day-time-Order-Picker--Part-Time---LANGFORD_Req183705/apply?source=Careers.Homedepot.ca
Req188111,Lumber Sales Associate: Full Time - LANGFORD,BC - Victoria,Victoria,British Columbia,Full Time,$18.9 - $19.9,1785188250,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/VICTORIA-STORE---7074/Lumber-Sales-Associate--Full-Time---LANGFORD_Req188111-1/apply?source=Careers.Homedepot.ca
Req188176,Head Cashier: Full Time - LANGFORD,BC - Victoria,Victoria,British Columbia,Full Time,$20.4 - $22.15,1785199069,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/VICTORIA-STORE---7074/Head-Cashier--Full-Time---LANGFORD_Req188176/apply?source=Careers.Homedepot.ca
Req188184,Garden Associate: Full Time - LANGFORD,BC - Victoria,Victoria,British Columbia,Full Time,$18.9 - $19.9,1785199069,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/VICTORIA-STORE---7074/Garden-Associate--Full-Time---LANGFORD_Req188184-1/apply?source=Careers.Homedepot.ca
Req181806,Electrical and Plumbing Sales Associate: Full Time - LANGFORD,BC - Victoria,Victoria,British Columbia,Full Time,$18.9 - $19.9,1785440250,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/VICTORIA-STORE---7074/Electrical-and-Plumbing-Sales--Associate--Full-Time---LANGFORD_Req181806/apply?source=Careers.Homedepot.ca
Req184513,Overnight Freight Team Associate: Full Time - LANGFORD,BC - Victoria,Victoria,British Columbia,Full Time,$20.4 - $22.15,1785440250,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/VICTORIA-STORE---7074/Overnight-Freight-Team-Associate--Full-Time---LANGFORD_Req184513/apply?source=Careers.Homedepot.ca
Req179186,Overnight Freight Team Associate : Part Time - LANGFORD,BC - Victoria,Victoria,British Columbia,Part Time,$20.4 - $22.15,1785440251,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/VICTORIA-STORE---7074/Overnight-Freight-Team-Associate---Part-Time---LANGFORD_Req179186-1/apply?source=Careers.Homedepot.ca
Req183455,Lot Associate: Part Time - DUNCAN,BC - Duncan,Duncan,British Columbia,Part Time,$18.9 - $19.9,1785173856,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/DUNCAN-STORE---7272/Lot-Associate--Part-Time---DUNCAN_Req183455/apply?source=Careers.Homedepot.ca
Req185345,Overnight Freight Team Associate: Full Time,BC - Duncan,Duncan,British Columbia,Full Time,$20.4 - $22.15,1785436648,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/DUNCAN-STORE---7272/Overnight-Freight-Team-Associate--Full-Time_Req185345/apply?source=Careers.Homedepot.ca
Req182533,Garden Department Supervisor: Full Time - NANAIMO,BC - Nanaimo,Nanaimo,British Columbia,Full Time,$23.60 - $25.85,1784673447,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/NANAIMO-STORE---7040/Garden-Department-Supervisor--Full-Time---NANAIMO_Req182533/apply?source=Careers.Homedepot.ca
Req187601,Tool Rental Sales Associate: Part Time - NANAIMO,BC - Nanaimo,Nanaimo,British Columbia,Part Time,$18.75 - $19.75,1784680647,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/NANAIMO-STORE---7040/Tool-Rental-Sales-Associate--Part-Time---NANAIMO_Req187601/apply?source=Careers.Homedepot.ca
Req184152,Appliance Sales Associate: Full Time -NANAIMO,BC - Nanaimo,Nanaimo,British Columbia,Full Time,$21.85 - $23.85,1784825185,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/NANAIMO-STORE---7040/Appliance-Sales-Associate--Full-Time--NANAIMO_Req184152/apply?source=Careers.Homedepot.ca
Req186810,Overnight Freight Associate: Part-time - NANAIMO,BC - Nanaimo,Nanaimo,British Columbia,Part Time,$20.25 - $22.00,1785436648,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/NANAIMO-STORE---7040/Overnight-Freight-Associate---Part-time---NANAIMO_Req186810-1/apply?source=Careers.Homedepot.ca
Req188612,Cashier: Part Time - NANAIMO,BC - Nanaimo,Nanaimo,British Columbia,Part Time,$18.75 - $19.75,1785508649,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/NANAIMO-STORE---7040/Cashier--Part-Time---NANAIMO_Req188612/apply?source=Careers.Homedepot.ca
Req180151,Flooring Sales Specialist : Full Time - COURTENAY,BC - Courtenay,Courtenay,British Columbia,Full Time,$22.05 - $24.05,1785436648,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/COURTENAY-STORE---7177/Flooring-Sales-Specialist---Full-Time---COURTENAY_Req180151/apply?source=Careers.Homedepot.ca
Req183346,Seasonal Sales Associate: Full time - COURTENAY,BC - Courtenay,Courtenay,British Columbia,Full Time,$18.9 - $19.9,1785440250,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/COURTENAY-STORE---7177/Seasonal-Sales--Associate--Full-time---COURTENAY_Req183346/apply?source=Careers.Homedepot.ca
Req183977,Plumbing Sales Associate: Full Time - COURTENAY,BC - Courtenay,Courtenay,British Columbia,Full Time,$18.9 - $19.9,1785440251,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/COURTENAY-STORE---7177/Plumbing-Sales-Associate--Full-Time---COURTENAY_Req183977/apply?source=Careers.Homedepot.ca
Req188603,Paint Sales Associate : Part Time - COURTENAY,BC - Courtenay,Courtenay,British Columbia,Part Time,$18.9 - $19.9,1785458249,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/COURTENAY-STORE---7177/Paint-Sales-Associate---Part-Time---COURTENAY_Req188603/apply?source=Careers.Homedepot.ca
Req183860,Cashier: Part Time - CAMPBELL RIVER,BC - Campbell River,Campbell River,British Columbia,Part Time,$18.75 - $19.75,1784825185,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/CAMPBELL-RIVER-STORE---7221/Cashier--Part-Time---CAMPBELL-RIVER_Req183860/apply?source=Careers.Homedepot.ca
Req180350,Lumber & Building Materials Sales Associate : Part Time - CAMPBELL RIVER,BC - Campbell River,Campbell River,British Columbia,Part Time,$18.75 - $19.75,1784825185,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/CAMPBELL-RIVER-STORE---7221/Lumber---Building-Materials-Sales-Associate---Part-Time---CAMPBELL-RIVER_Req180350/apply?source=Careers.Homedepot.ca
Req177700,Appliance Sales Associate: Part Time - CAMPBELL RIVER,BC - Campbell River,Campbell River,British Columbia,Part Time,$18.75 - $19.75,1784825185,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/CAMPBELL-RIVER-STORE---7221/Appliance-Sales-Associate--Part-Time---CAMPBELL-RIVER_Req177700/apply?source=Careers.Homedepot.ca
Req183861,Special Service Desk Associate: Part Time - CAMPBELL RIVER,BC - Campbell River,Campbell River,British Columbia,Part Time,$20.25 - $22.00,1784825185,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/CAMPBELL-RIVER-STORE---7221/Special-Service-Desk-Associate--Part-Time---CAMPBELL-RIVER_Req183861/apply?source=Careers.Homedepot.ca
Req186763,Tool Rental Service Technician Full Time - CAMPBELL RIVER,BC - Campbell River,Campbell River,British Columbia,Full Time,$21.85 - $23.85,1785429992,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/CAMPBELL-RIVER-STORE---7221/Tool--Rental-Service-Technician-Full-Time---CAMPBELL-RIVER_Req186763/apply?source=Careers.Homedepot.ca
Req179999,Special Services Supervisor : Full Time - CAMPBELL RIVER,BC - Campbell River,Campbell River,British Columbia,Full Time,$23.60 - $25.85,1785429992,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/CAMPBELL-RIVER-STORE---7221/Special-Services-Supervisor---Full-Time---CAMPBELL-RIVER_Req179999/apply?source=Careers.Homedepot.ca
Req188011,District Rental Technician,QC - Virtual,Virtual,Quebec,Full Time,,1785425842,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/QUEBEC---VIRTUAL---QC01/District-Rental-Technician_Req188011/apply?source=Careers.Homedepot.ca
Req188709,Mobile Service Technician- Full Time Huntsville and North Bay,ON - Virtual,Virtual,Ontario,Full Time,,1785526654,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/ONTARIO---VIRTUAL---ON01/Mobile-Service-Technician--Full-Time-Huntsville-and-North-Bay_Req188709/apply?source=Careers.Homedepot.ca
Req187128,"Lead Rental Technician : Orillia, Bracebridge & Huntsville",ON - Virtual,Virtual,Ontario,Full Time,,1785530272,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/ONTARIO---VIRTUAL---ON01/Lead-Rental-Technician---Orillia--Bracebridge---Huntsville_Req187128/apply?source=Careers.Homedepot.ca
Req188705,Lead Rental Technician 6 Month Contract- GTA,ON - Virtual,Virtual,Ontario,Full Time,,1785530272,"{'name': 'The Home Depot Canada', 'key': 'hd', 'logo': '/build/images/static/logo.8eb14c19.png', 'icon': '/build/images/static/logo.8eb14c19.png'}",,https://homedepot.wd5.myworkdayjobs.com/CareerDepotCanada/job/ONTARIO---VIRTUAL---ON01/Lead-Rental-Technician-6-Month-Contract--GTA_Req188705-1/apply?source=Careers.Homedepot.ca
